"count","date","ProvinceState","CountryRegion","Lat","Long","oztime","statetime","int","slope","max","min","incr","double","state"
113,"19/08","Australian Capital Territory","Australia","-35.4735","149.0124",201,150,4.72738781871244,-1.57548634915824e-16,113.000000000009,113.000000000009,-1.11022302462516e-16,"Doubling every 0.0 days","ACT"
113,"24/08","Australian Capital Territory","Australia","-35.4735","149.0124",206,155,4.72738781871242,0,113.000000000009,113.000000000009,0,"Doubling every 0.0 days","ACT"
113,"29/08","Australian Capital Territory","Australia","-35.4735","149.0124",211,160,4.72738781871242,0,113.000000000009,113.000000000009,0,"Doubling every 0.0 days","ACT"
113,"03/09","Australian Capital Territory","Australia","-35.4735","149.0124",216,165,4.72738781871242,0,113.000000000009,113.000000000009,0,"Doubling every 0.0 days","ACT"
13,"03/03","New South Wales","Australia","-33.8688","151.2093",32,0,0,0,1,1,0,"Doubling every 0.0 days","NSW"
38,"08/03","New South Wales","Australia","-33.8688","151.2093",37,5,0,0,1,1,0,"Doubling every 0.0 days","NSW"
92,"13/03","New South Wales","Australia","-33.8688","151.2093",42,10,2.74994510778745,0.173253660737652,297.453330475164,26.3036073138464,0.189167711988515,"Doubling every 4.0 days","NSW"
267,"18/03","New South Wales","Australia","-33.8688","151.2093",47,15,2.35144509497239,0.214656611750923,1180.73281397404,58.4807703935913,0.23943621605126,"Doubling every 3.2 days","NSW"
669,"23/03","New South Wales","Australia","-33.8688","151.2093",52,20,2.68418684167458,0.189805301806495,2462.49413286363,172.717232866837,0.20901418186335,"Doubling every 3.7 days","NSW"
1617,"28/03","New South Wales","Australia","-33.8688","151.2093",57,25,2.80434946226926,0.185125896770951,6175.70397433852,462.485684548728,0.20336993097996,"Doubling every 3.7 days","NSW"
2298,"02/04","New South Wales","Australia","-33.8688","151.2093",62,30,5.11074238400749,0.0903286106727343,4688.65471385839,1323.85131385947,0.0945339001363299,"Doubling every 7.7 days","NSW"
2686,"07/04","New South Wales","Australia","-33.8688","151.2093",67,35,6.85201804194275,0.0300813193798594,3345.70748656214,2195.7852020666,0.0305383332843998,"Doubling every 23.0 days","NSW"
2857,"12/04","New South Wales","Australia","-33.8688","151.2093",72,40,7.36398718225047,0.0151317937204994,3213.71056281763,2600.18109895198,0.0152468589596657,"Doubling every 45.8 days","NSW"
2926,"17/04","New South Wales","Australia","-33.8688","151.2093",77,45,7.78700911773369,0.00423601816509927,3002.74473883905,2829.84666731163,0.00424500277188633,"Doubling every 163.6 days","NSW"
2971,"22/04","New South Wales","Australia","-33.8688","151.2093",82,50,7.78067026606106,0.00440442395715317,3077.03709744871,2893.03237644574,0.0044141376882445,"Doubling every 157.4 days","NSW"
3004,"27/04","New South Wales","Australia","-33.8688","151.2093",87,55,7.89221913526579,0.00210346241843879,3049.19775912813,2960.7128065497,0.00210567624747493,"Doubling every 329.5 days","NSW"
3035,"02/05","New South Wales","Australia","-33.8688","151.2093",92,60,7.90212228163235,0.00193461802018366,3077.09635364844,2994.87279352833,0.00193649060100709,"Doubling every 358.3 days","NSW"
3047,"07/05","New South Wales","Australia","-33.8688","151.2093",97,65,7.95885950066196,0.000968417661832231,3067.39998802855,3026.09329513614,0.00096888672962181,"Doubling every 715.8 days","NSW"
3059,"12/05","New South Wales","Australia","-33.8688","151.2093",102,70,7.97522180458876,0.000718130453004211,3073.33278501247,3042.58883702229,0.000718388370413825,"Doubling every 965.2 days","NSW"
3076,"17/05","New South Wales","Australia","-33.8688","151.2093",107,75,7.9379973072685,0.00125824481245146,3106.25587716905,3052.01697560954,0.00125903673456462,"Doubling every 550.9 days","NSW"
3086,"22/05","New South Wales","Australia","-33.8688","151.2093",112,80,7.98816145652231,0.000579871711706471,3098.30446924987,3073.25362314701,0.000580039869809257,"","NSW"
3090,"27/05","New South Wales","Australia","-33.8688","151.2093",117,85,8.00306335958779,0.00039329098551245,3100.27510552949,3083.25167115792,0.000393368334552058,"","NSW"
3104,"01/06","New South Wales","Australia","-33.8688","151.2093",122,90,7.9892923462888,0.000554067965227255,3112.04995925886,3088.00332348647,0.00055422148923534,"","NSW"
3109,"06/06","New South Wales","Australia","-33.8688","151.2093",127,95,7.97815127442485,0.000682573260945359,3126.82611106245,3097.08839402318,0.000682806267085168,"","NSW"
3115,"11/06","New South Wales","Australia","-33.8688","151.2093",132,100,8.00791434141449,0.000367124095641292,3125.02205469535,3109.00146822678,0.0003671914939396,"","NSW"
3135,"16/06","New South Wales","Australia","-33.8688","151.2093",137,105,7.9433834456775,0.00102111691289501,3158.17162650871,3113.34472997994,0.00102163843026482,"Doubling every 678.8 days","NSW"
3151,"21/06","New South Wales","Australia","-33.8688","151.2093",142,110,7.95201434113922,0.00094009991373919,3171.64617771724,3130.17637646335,0.000940541946170548,"Doubling every 737.3 days","NSW"
3174,"26/06","New South Wales","Australia","-33.8688","151.2093",147,115,7.91151971261392,0.00130845628308823,3200.78502543684,3142.68557237622,0.0013093126854915,"Doubling every 529.7 days","NSW"
3211,"01/07","New South Wales","Australia","-33.8688","151.2093",152,120,7.81740052538946,0.00213153688877269,3255.51483725723,3159.80056997117,0.00213381022847559,"Doubling every 325.2 days","NSW"
3433,"06/07","New South Wales","Australia","-33.8688","151.2093",157,125,6.50828601471139,0.013141721380894,3800.90029347632,3162.15532089881,0.0132284533205342,"Doubling every 52.7 days","NSW"
3478,"11/07","New South Wales","Australia","-33.8688","151.2093",162,130,7.81708185631546,0.00259902187168028,3544.48393437957,3417.83143816038,0.00260240225695574,"Doubling every 266.7 days","NSW"
3535,"16/07","New South Wales","Australia","-33.8688","151.2093",167,135,7.77066339362032,0.00296314234626977,3609.87926724288,3463.19071106962,0.00296753679193595,"Doubling every 233.9 days","NSW"
3614,"21/07","New South Wales","Australia","-33.8688","151.2093",172,140,7.62338877790828,0.00406384994582355,3717.38119658367,3511.78881555843,0.00407211858105128,"Doubling every 170.6 days","NSW"
3685,"26/07","New South Wales","Australia","-33.8688","151.2093",177,145,7.66497768848545,0.00376949675032413,3781.74640768868,3587.34710387301,0.0037766102384813,"Doubling every 183.9 days","NSW"
3773,"31/07","New South Wales","Australia","-33.8688","151.2093",182,150,7.53993865943397,0.00463546266644689,3896.00246735201,3651.19511129517,0.00464622304353046,"Doubling every 149.5 days","NSW"
3832,"05/08","New South Wales","Australia","-33.8688","151.2093",187,155,7.70977572627555,0.00349758817311874,3929.96190063258,3742.16191633704,0.00350371187194387,"Doubling every 198.2 days","NSW"
3897,"10/08","New South Wales","Australia","-33.8688","151.2093",192,160,7.77754541094128,0.00305326759124122,3973.65298785402,3807.37537354802,0.00305793356034201,"Doubling every 227.0 days","NSW"
3950,"15/08","New South Wales","Australia","-33.8688","151.2093",197,165,7.73066374089244,0.00335250938602258,4053.33531312884,3867.48701077857,0.00335813533086848,"Doubling every 206.8 days","NSW"
3972,"20/08","New South Wales","Australia","-33.8688","151.2093",202,170,8.06683890738062,0.0012996882876039,4011.35245610419,3939.02337917335,0.00130053324844859,"Doubling every 533.3 days","NSW"
3997,"25/08","New South Wales","Australia","-33.8688","151.2093",207,175,8.10015424269715,0.00110335322252148,4027.75540856687,3966.01695469026,0.00110396214061836,"Doubling every 628.2 days","NSW"
4050,"30/08","New South Wales","Australia","-33.8688","151.2093",212,180,7.87928387572133,0.00237177625767879,4116.69541147129,3982.245631972,0.00237459114397387,"Doubling every 292.2 days","NSW"
4104,"04/09","New South Wales","Australia","-33.8688","151.2093",217,185,7.81707218958753,0.00272328324083739,4187.84923403487,4031.18882992388,0.00272699474503657,"Doubling every 254.5 days","NSW"
12,"17/03","New Zealand","Australia","-40.9006","174.886",46,0,0,0,1,1,0,"Doubling every 0.0 days","NZ"
102,"22/03","New Zealand","Australia","-40.9006","174.886",51,5,0,0,1,1,0,"Doubling every 0.0 days","NZ"
368,"27/03","New Zealand","Australia","-40.9006","174.886",56,10,2.87447398443239,0.30567521194437,3200.14879929582,44.322817858845,0.357541321732146,"Doubling every 2.3 days","NZ"
708,"01/04","New Zealand","Australia","-40.9006","174.886",61,15,4.27791879467664,0.157551190614574,2307.78850588465,254.252614889411,0.170640682263871,"Doubling every 4.4 days","NZ"
1106,"06/04","New Zealand","Australia","-40.9006","174.886",66,20,5.20116996869276,0.0913951332088622,2140.5938410355,595.443615734821,0.0957018679286565,"Doubling every 7.6 days","NZ"
1312,"11/04","New Zealand","Australia","-40.9006","174.886",71,25,6.12598687222854,0.0431327905104882,1819.35290212238,994.636258939856,0.0440765291010405,"Doubling every 16.1 days","NZ"
1401,"16/04","New Zealand","Australia","-40.9006","174.886",76,30,6.76153020948857,0.0163450356960964,1581.76490366219,1258.23601443058,0.0164793465662174,"Doubling every 42.4 days","NZ"
1445,"21/04","New Zealand","Australia","-40.9006","174.886",81,35,7.00709962762539,0.00780498195540272,1532.8880811054,1374.21662761785,0.00783552022557821,"Doubling every 88.8 days","NZ"
1469,"26/04","New Zealand","Australia","-40.9006","174.886",86,40,7.14099075933104,0.00384301654535672,1512.64119401486,1433.40828761021,0.00385041040197764,"Doubling every 180.4 days","NZ"
1485,"01/05","New Zealand","Australia","-40.9006","174.886",91,45,7.21607474964768,0.00190703198952408,1503.03310145949,1463.43540124442,0.00190885153148646,"Doubling every 363.5 days","NZ"
1489,"06/05","New Zealand","Australia","-40.9006","174.886",96,50,7.25108529830022,0.00111460074553708,1502.09719526921,1478.83978512905,0.00111522214379689,"Doubling every 621.9 days","NZ"
1497,"11/05","New Zealand","Australia","-40.9006","174.886",101,55,7.25048562017364,0.00110937005681152,1509.09673743715,1485.83975486837,0.00110998563538667,"Doubling every 624.8 days","NZ"
1499,"16/05","New Zealand","Australia","-40.9006","174.886",106,60,7.29198279824355,0.00034192524120109,1502.50919982765,1495.33394584467,0.000341983704299498,"","NZ"
1504,"21/05","New Zealand","Australia","-40.9006","174.886",111,65,7.27491942170225,0.000626827686943106,1510.28101502889,1497.08539599422,0.000627024184472136,"","NZ"
1504,"26/05","New Zealand","Australia","-40.9006","174.886",116,70,7.30939970405159,9.50005946824585e-05,1505.2507127324,1503.25004749804,9.5005107381807e-05,"","NZ"
1504,"31/05","New Zealand","Australia","-40.9006","174.886",121,75,7.31588350450976,3.45477699986668e-16,1504,1503.99999999999,4.44089209850063e-16,"","NZ"
1504,"05/06","New Zealand","Australia","-40.9006","174.886",126,80,7.31588350450974,5.22450450145919e-16,1504,1503.99999999999,4.44089209850063e-16,"","NZ"
1504,"10/06","New Zealand","Australia","-40.9006","174.886",131,85,7.3158835045098,-1.54049510459225e-16,1504,1504,-1.11022302462516e-16,"Doubling every 0.0 days","NZ"
1506,"15/06","New Zealand","Australia","-40.9006","174.886",136,90,7.30646572518071,0.000110797187227826,1506.00096983716,1503.66673129477,0.000110803325462872,"","NZ"
1511,"20/06","New Zealand","Australia","-40.9006","174.886",141,95,7.26132016603677,0.000616274637882163,1516.53010581454,1503.50200227515,0.000616464574112463,"","NZ"
1520,"25/06","New Zealand","Australia","-40.9006","174.886",146,100,7.20243226853157,0.00124258003446247,1533.62321962759,1507.17484189867,0.0012433523568911,"Doubling every 557.8 days","NZ"
1528,"30/06","New Zealand","Australia","-40.9006","174.886",151,105,7.20414778788819,0.00122691436252915,1543.12088972539,1516.84135447045,0.00122766732986634,"Doubling every 565.0 days","NZ"
1534,"05/07","New Zealand","Australia","-40.9006","174.886",156,110,7.27261625394357,0.000567958776405482,1539.27596273592,1527.08506038384,0.000568120095530755,"","NZ"
1543,"10/07","New Zealand","Australia","-40.9006","174.886",161,115,7.2036307337172,0.00120064479993613,1556.36678397539,1530.42441617228,0.00120136586245501,"Doubling every 577.3 days","NZ"
1548,"15/07","New Zealand","Australia","-40.9006","174.886",166,120,7.26406966201882,0.000670745432209714,1555.03655427511,1540.50243063639,0.0006709704322303,"","NZ"
1555,"20/07","New Zealand","Australia","-40.9006","174.886",171,125,7.23318283817389,0.00092926540636087,1565.32049604614,1545.08801620158,0.000929697307231692,"Doubling every 745.9 days","NZ"
1556,"25/07","New Zealand","Australia","-40.9006","174.886",176,130,7.31630306816545,0.000260297063969689,1559.25553616291,1553.58370203949,0.000260330944189979,"","NZ"
1560,"30/07","New Zealand","Australia","-40.9006","174.886",181,135,7.29253969566741,0.000443323491163505,1564.7660944876,1555.0844044609,0.000443421773545616,"","NZ"
1569,"04/08","New Zealand","Australia","-40.9006","174.886",186,140,7.22069597601178,0.000982151021211037,1579.82944837757,1558.25527646765,0.000982633489464479,"Doubling every 705.7 days","NZ"
1569,"09/08","New Zealand","Australia","-40.9006","174.886",191,145,7.33209963107351,0.000182157664000083,1571.50273404134,1567.50018214107,0.000182174255714873,"","NZ"
1609,"14/08","New Zealand","Australia","-40.9006","174.886",196,150,6.80856267025241,0.00380295656135692,1645.21581707683,1559.91320133611,0.00381019697607887,"Doubling every 182.3 days","NZ"
1654,"19/08","New Zealand","Australia","-40.9006","174.886",201,155,6.50397221417745,0.00586880226918988,1727.99694562827,1591.69529427601,0.00588605742841786,"Doubling every 118.1 days","NZ"
1690,"24/08","New Zealand","Australia","-40.9006","174.886",206,160,6.78640729357581,0.00403709759785236,1738.19516505358,1642.67818098227,0.00404525765364494,"Doubling every 171.7 days","NZ"
1729,"29/08","New Zealand","Australia","-40.9006","174.886",211,165,6.66655721500076,0.00478510893340897,1789.32897016329,1673.38604828292,0.00479657585001392,"Doubling every 144.9 days","NZ"
1764,"03/09","New Zealand","Australia","-40.9006","174.886",216,170,6.77140078520672,0.0041539343124885,1820.10079156317,1717.27168050115,0.00416257385618146,"Doubling every 166.9 days","NZ"
12,"26/03","Northern Territory","Australia","-12.4634","130.8456",55,0,0,0,1,1,0,"Doubling every 0.0 days","NT"
17,"31/03","Northern Territory","Australia","-12.4634","130.8456",60,5,0,0,1,1,0,"Doubling every 0.0 days","NT"
27,"05/04","Northern Territory","Australia","-12.4634","130.8456",65,10,2.38413778958891,0.0925587347163072,52.3334779350305,14.3222460132994,0.0969775703345714,"Doubling every 7.5 days","NT"
28,"10/04","Northern Territory","Australia","-12.4634","130.8456",70,15,3.00927933353052,0.0243789160480289,34.6610121664862,24.6385098979247,0.024678511471655,"Doubling every 28.4 days","NT"
28,"15/04","Northern Territory","Australia","-12.4634","130.8456",75,20,3.3322045101752,0,28,28,0,"Doubling every 0.0 days","NT"
28,"20/04","Northern Territory","Australia","-12.4634","130.8456",80,25,3.33220451017521,-1.91357932285321e-16,28,28,-2.22044604925031e-16,"Doubling every 0.0 days","NT"
28,"25/04","Northern Territory","Australia","-12.4634","130.8456",85,30,3.33220451017521,-2.45936556649438e-16,27.9999999999999,28,-2.22044604925031e-16,"Doubling every 0.0 days","NT"
28,"30/04","Northern Territory","Australia","-12.4634","130.8456",90,35,3.33220451017522,-3.41850810459938e-16,27.9999999999999,28,-3.33066907387547e-16,"Doubling every 0.0 days","NT"
29,"05/05","Northern Territory","Australia","-12.4634","130.8456",95,40,3.0850291357772,0.00713276146447986,30.57763699449,27.6717009356506,0.00715826019694044,"Doubling every 97.2 days","NT"
29,"10/05","Northern Territory","Australia","-12.4634","130.8456",100,45,3.36729582998649,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"Doubling every 0.0 days","NT"
29,"15/05","Northern Territory","Australia","-12.4634","130.8456",105,50,3.36729582998649,-3.10996106754101e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"Doubling every 0.0 days","NT"
29,"20/05","Northern Territory","Australia","-12.4634","130.8456",110,55,3.36729582998649,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"Doubling every 0.0 days","NT"
29,"25/05","Northern Territory","Australia","-12.4634","130.8456",115,60,3.36729582998649,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"Doubling every 0.0 days","NT"
29,"30/05","Northern Territory","Australia","-12.4634","130.8456",120,65,3.36729582998649,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"Doubling every 0.0 days","NT"
29,"04/06","Northern Territory","Australia","-12.4634","130.8456",125,70,3.3672958299865,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"Doubling every 0.0 days","NT"
29,"09/06","Northern Territory","Australia","-12.4634","130.8456",130,75,3.3672958299865,-3.10996106754101e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"Doubling every 0.0 days","NT"
29,"14/06","Northern Territory","Australia","-12.4634","130.8456",135,80,3.3672958299865,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"Doubling every 0.0 days","NT"
29,"19/06","Northern Territory","Australia","-12.4634","130.8456",140,85,3.3672958299865,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"Doubling every 0.0 days","NT"
29,"24/06","Northern Territory","Australia","-12.4634","130.8456",145,90,3.3672958299865,-3.10996106754099e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"Doubling every 0.0 days","NT"
29,"29/06","Northern Territory","Australia","-12.4634","130.8456",150,95,3.3672958299865,-3.10996106754101e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"Doubling every 0.0 days","NT"
30,"04/07","Northern Territory","Australia","-12.4634","130.8456",155,100,2.76116954333644,0.00645711165769185,31.565996803398,28.8376241169222,0.00647800374648133,"Doubling every 107.3 days","NT"
31,"09/07","Northern Territory","Australia","-12.4634","130.8456",160,105,3.12455842658343,0.00276627466096021,31.0122159141808,29.8341390454339,0.00277010432920077,"Doubling every 250.6 days","NT"
31,"14/07","Northern Territory","Australia","-12.4634","130.8456",165,110,2.9310482484138,0.00464586937307763,32.2853951380634,30.2523175220302,0.00465667815644277,"Doubling every 149.2 days","NT"
31,"19/07","Northern Territory","Australia","-12.4634","130.8456",170,115,3.4339872044851,3.67859792663635e-16,31.0000000000001,30.9999999999999,4.44089209850063e-16,"","NT"
31,"24/07","Northern Territory","Australia","-12.4634","130.8456",175,120,3.43398720448511,3.33788409239417e-16,31.0000000000001,30.9999999999999,4.44089209850063e-16,"","NT"
31,"29/07","Northern Territory","Australia","-12.4634","130.8456",180,125,3.43398720448515,0,31,31,0,"Doubling every 0.0 days","NT"
33,"03/08","Northern Territory","Australia","-12.4634","130.8456",185,130,1.95918014142509,0.0119065901333168,36.2479558617308,30.6824468681894,0.0119777557437328,"Doubling every 58.2 days","NT"
33,"08/08","Northern Territory","Australia","-12.4634","130.8456",190,135,3.49650756146648,0,33,33,0,"Doubling every 0.0 days","NT"
33,"13/08","Northern Territory","Australia","-12.4634","130.8456",195,140,3.49650756146644,2.91539215829294e-16,33.0000000000001,32.9999999999999,2.22044604925031e-16,"","NT"
33,"18/08","Northern Territory","Australia","-12.4634","130.8456",200,145,3.49650756146646,1.45769607914647e-16,33.0000000000001,33,2.22044604925031e-16,"","NT"
33,"23/08","Northern Territory","Australia","-12.4634","130.8456",205,150,3.49650756146648,0,33,33,0,"Doubling every 0.0 days","NT"
33,"28/08","Northern Territory","Australia","-12.4634","130.8456",210,155,3.49650756146643,2.91539215829291e-16,33.0000000000001,32.9999999999999,2.22044604925031e-16,"","NT"
33,"02/09","Northern Territory","Australia","-12.4634","130.8456",215,160,3.49650756146648,0,33,33,0,"Doubling every 0.0 days","NT"
33,"07/09","Northern Territory","Australia","-12.4634","130.8456",220,165,3.4965075614665,-1.45769607914647e-16,33,33,-1.11022302462516e-16,"Doubling every 0.0 days","NT"
11,"03/03","Queensland","Australia","-27.4698","153.0251",32,0,0,0,1,1,0,"Doubling every 0.0 days","QLD"
15,"08/03","Queensland","Australia","-27.4698","153.0251",37,5,0,0,1,1,0,"Doubling every 0.0 days","QLD"
35,"13/03","Queensland","Australia","-27.4698","153.0251",42,10,2.00035916326567,0.134898357421233,73.2319088639568,11.0790311430112,0.144420456593086,"Doubling every 5.1 days","QLD"
94,"18/03","Queensland","Australia","-27.4698","153.0251",47,15,1.32888165318996,0.218635075623112,463.521753442639,21.7141095336221,0.24437709028644,"Doubling every 3.2 days","QLD"
319,"23/03","Queensland","Australia","-27.4698","153.0251",52,20,1.27320498313405,0.226464110641454,1616.04319847497,67.8458636638693,0.254157598114476,"Doubling every 3.1 days","QLD"
625,"28/03","Queensland","Australia","-27.4698","153.0251",57,25,2.89153023315136,0.143303104082711,1767.33769090627,237.694469325876,0.154079554882377,"Doubling every 4.8 days","QLD"
835,"02/04","Queensland","Australia","-27.4698","153.0251",62,30,4.65241488485265,0.0696352422232343,1378.73107891571,520.102265148621,0.0721170468934458,"Doubling every 10.0 days","QLD"
934,"07/04","Queensland","Australia","-27.4698","153.0251",67,35,5.76312150749695,0.0315312784280497,1196.83422209345,769.697286767696,0.032033655481249,"Doubling every 22.0 days","QLD"
983,"12/04","Queensland","Australia","-27.4698","153.0251",72,40,6.44069372721617,0.0113095200475119,1066.61052876213,910.421690913479,0.0113737144437185,"Doubling every 61.3 days","QLD"
1007,"17/04","Queensland","Australia","-27.4698","153.0251",77,45,6.65313226150671,0.00587287427681977,1052.07714662365,969.035729757622,0.00589015341245802,"Doubling every 118.0 days","QLD"
1024,"22/04","Queensland","Australia","-27.4698","153.0251",82,50,6.74087732923349,0.00387630525603604,1055.56001906097,999.803195629427,0.0038838278440636,"Doubling every 178.8 days","QLD"
1033,"27/04","Queensland","Australia","-27.4698","153.0251",87,55,6.85334360285999,0.00155481703023383,1042.88090009477,1020.4253409727,0.00155602638492636,"Doubling every 445.8 days","QLD"
1035,"02/05","Queensland","Australia","-27.4698","153.0251",92,60,6.88606217234077,0.000945692828272391,1042.54862141775,1028.83656292172,0.000946140136729445,"Doubling every 733.0 days","QLD"
1045,"07/05","Queensland","Australia","-27.4698","153.0251",97,65,6.82815879720989,0.00192400963980963,1060.70333565722,1032.51345509455,0.0019258617339819,"Doubling every 360.3 days","QLD"
1052,"12/05","Queensland","Australia","-27.4698","153.0251",102,70,6.88272210097041,0.0010580759287117,1058.06172029683,1042.50409787361,0.00105863588852317,"Doubling every 655.1 days","QLD"
1057,"17/05","Queensland","Australia","-27.4698","153.0251",107,75,6.86510595449121,0.00131207121749632,1067.09554668448,1047.67300418022,0.00131293235952157,"Doubling every 528.3 days","QLD"
1060,"22/05","Queensland","Australia","-27.4698","153.0251",112,80,6.91690993134879,0.000608046725318368,1064.02056364781,1055.00136768903,0.000608231623202116,"","QLD"
