"count","date","ProvinceState","CountryRegion","Lat","Long","oztime","statetime","int","slope","max","min","incr","double","state"
3047,"07/05","New South Wales","Australia","-33.8688","151.2093",97,65,7.95885950066196,0.000968417661832231,3067.39998802855,3026.09329513614,0.00096888672962181,"715.752312125867","NSW"
3059,"12/05","New South Wales","Australia","-33.8688","151.2093",102,70,7.97522180458876,0.000718130453004211,3073.33278501247,3042.58883702229,0.000718388370413825,"965.210676779197","NSW"
3076,"17/05","New South Wales","Australia","-33.8688","151.2093",107,75,7.9379973072685,0.00125824481245146,3106.25587716905,3052.01697560954,0.00125903673456462,"550.884194952074","NSW"
3086,"22/05","New South Wales","Australia","-33.8688","151.2093",112,80,7.98816145652231,0.000579871711706471,3098.30446924987,3073.25362314701,0.000580039869809257,"1195.3457403882","NSW"
3090,"27/05","New South Wales","Australia","-33.8688","151.2093",117,85,8.00306335958779,0.00039329098551245,3100.27510552949,3083.25167115792,0.000393368334552058,"1762.42834464357","NSW"
3104,"01/06","New South Wales","Australia","-33.8688","151.2093",122,90,7.9892923462888,0.000554067965227255,3112.04995925886,3088.00332348647,0.00055422148923534,"1251.01472032523","NSW"
3109,"06/06","New South Wales","Australia","-33.8688","151.2093",127,95,7.97815127442485,0.000682573260945359,3126.82611106245,3097.08839402318,0.000682806267085168,"1015.49125964873","NSW"
3115,"11/06","New South Wales","Australia","-33.8688","151.2093",132,100,8.00791434141449,0.000367124095641292,3125.02205469535,3109.00146822678,0.0003671914939396,"1888.04600076483","NSW"
3135,"16/06","New South Wales","Australia","-33.8688","151.2093",137,105,7.9433834456775,0.00102111691289501,3158.17162650871,3113.34472997994,0.00102163843026482,"678.812750828671","NSW"
3151,"21/06","New South Wales","Australia","-33.8688","151.2093",142,110,7.95201434113922,0.00094009991373919,3171.64617771724,3130.17637646335,0.000940541946170548,"737.312247804592","NSW"
3174,"26/06","New South Wales","Australia","-33.8688","151.2093",147,115,7.91151971261392,0.00130845628308823,3200.78502543684,3142.68557237622,0.0013093126854915,"529.744240995179","NSW"
3211,"01/07","New South Wales","Australia","-33.8688","151.2093",152,120,7.81740052538946,0.00213153688877269,3255.51483725723,3159.80056997117,0.00213381022847559,"325.186575100303","NSW"
3433,"06/07","New South Wales","Australia","-33.8688","151.2093",157,125,6.50828601471139,0.013141721380894,3800.90029347632,3162.15532089881,0.0132284533205342,"52.7440173528312","NSW"
3478,"11/07","New South Wales","Australia","-33.8688","151.2093",162,130,7.81708185631546,0.00259902187168028,3544.48393437957,3417.83143816038,0.00260240225695574,"266.695401109427","NSW"
12,"17/03","New Zealand","Australia","-40.9006","174.886",46,0,0,0,1,1,0,"Inf","NZ"
102,"22/03","New Zealand","Australia","-40.9006","174.886",51,5,0,0,1,1,0,"Inf","NZ"
368,"27/03","New Zealand","Australia","-40.9006","174.886",56,10,2.87447398443239,0.30567521194437,3200.14879929582,44.322817858845,0.357541321732146,"2.26759368596133","NZ"
708,"01/04","New Zealand","Australia","-40.9006","174.886",61,15,4.27791879467664,0.157551190614574,2307.78850588465,254.252614889411,0.170640682263871,"4.39950455376518","NZ"
1106,"06/04","New Zealand","Australia","-40.9006","174.886",66,20,5.20116996869276,0.0913951332088622,2140.5938410355,595.443615734821,0.0957018679286565,"7.58407101367115","NZ"
1312,"11/04","New Zealand","Australia","-40.9006","174.886",71,25,6.12598687222854,0.0431327905104882,1819.35290212238,994.636258939856,0.0440765291010405,"16.0700750486199","NZ"
1401,"16/04","New Zealand","Australia","-40.9006","174.886",76,30,6.76153020948857,0.0163450356960964,1581.76490366219,1258.23601443058,0.0164793465662174,"42.4071989469857","NZ"
1445,"21/04","New Zealand","Australia","-40.9006","174.886",81,35,7.00709962762539,0.00780498195540272,1532.8880811054,1374.21662761785,0.00783552022557821,"88.8083002011477","NZ"
1469,"26/04","New Zealand","Australia","-40.9006","174.886",86,40,7.14099075933104,0.00384301654535672,1512.64119401486,1433.40828761021,0.00385041040197764,"180.365390671407","NZ"
1485,"01/05","New Zealand","Australia","-40.9006","174.886",91,45,7.21607474964768,0.00190703198952408,1503.03310145949,1463.43540124442,0.00190885153148646,"363.469089332334","NZ"
1489,"06/05","New Zealand","Australia","-40.9006","174.886",96,50,7.25108529830022,0.00111460074553708,1502.09719526921,1478.83978512905,0.00111522214379689,"621.879344092801","NZ"
1497,"11/05","New Zealand","Australia","-40.9006","174.886",101,55,7.25048562017364,0.00110937005681152,1509.09673743715,1485.83975486837,0.00110998563538667,"624.811510193584","NZ"
1499,"16/05","New Zealand","Australia","-40.9006","174.886",106,60,7.29198279824355,0.00034192524120109,1502.50919982765,1495.33394584467,0.000341983704299498,"2027.18927133051","NZ"
1504,"21/05","New Zealand","Australia","-40.9006","174.886",111,65,7.27491942170225,0.000626827686943106,1510.28101502889,1497.08539599422,0.000627024184472136,"1105.80179369591","NZ"
1504,"26/05","New Zealand","Australia","-40.9006","174.886",116,70,7.30939970405159,9.50005946824585e-05,1505.2507127324,1503.25004749804,9.5005107381807e-05,"7296.24043803941","NZ"
1504,"31/05","New Zealand","Australia","-40.9006","174.886",121,75,7.31588350450976,3.45477699986668e-16,1504,1503.99999999999,4.44089209850063e-16,"2006344202785572","NZ"
1504,"05/06","New Zealand","Australia","-40.9006","174.886",126,80,7.31588350450974,5.22450450145919e-16,1504,1503.99999999999,4.44089209850063e-16,"1326723290919457","NZ"
1504,"10/06","New Zealand","Australia","-40.9006","174.886",131,85,7.3158835045098,-1.54049510459225e-16,1504,1504,-1.11022302462516e-16,"---","NZ"
1506,"15/06","New Zealand","Australia","-40.9006","174.886",136,90,7.30646572518071,0.000110797187227826,1506.00096983716,1503.66673129477,0.000110803325462872,"6255.99979478422","NZ"
1511,"20/06","New Zealand","Australia","-40.9006","174.886",141,95,7.26132016603677,0.000616274637882163,1516.53010581454,1503.50200227515,0.000616464574112463,"1124.73747571692","NZ"
1520,"25/06","New Zealand","Australia","-40.9006","174.886",146,100,7.20243226853157,0.00124258003446247,1533.62321962759,1507.17484189867,0.0012433523568911,"557.829002024642","NZ"
1528,"30/06","New Zealand","Australia","-40.9006","174.886",151,105,7.20414778788819,0.00122691436252915,1543.12088972539,1516.84135447045,0.00122766732986634,"564.951557931965","NZ"
1534,"05/07","New Zealand","Australia","-40.9006","174.886",156,110,7.27261625394357,0.000567958776405482,1539.27596273592,1527.08506038384,0.000568120095530755,"1220.41811722104","NZ"
1543,"10/07","New Zealand","Australia","-40.9006","174.886",161,115,7.2036307337172,0.00120064479993613,1556.36678397539,1530.42441617228,0.00120136586245501,"577.312441278903","NZ"
12,"26/03","Northern Territory","Australia","-12.4634","130.8456",55,0,0,0,1,1,0,"Inf","NT"
17,"31/03","Northern Territory","Australia","-12.4634","130.8456",60,5,0,0,1,1,0,"Inf","NT"
27,"05/04","Northern Territory","Australia","-12.4634","130.8456",65,10,2.38413778958891,0.0925587347163072,52.3334779350305,14.3222460132994,0.0969775703345714,"7.48872791621929","NT"
28,"10/04","Northern Territory","Australia","-12.4634","130.8456",70,15,3.00927933353052,0.0243789160480289,34.6610121664862,24.6385098979247,0.024678511471655,"28.4322395300258","NT"
28,"15/04","Northern Territory","Australia","-12.4634","130.8456",75,20,3.3322045101752,0,28,28,0,"Inf","NT"
28,"20/04","Northern Territory","Australia","-12.4634","130.8456",80,25,3.33220451017521,-1.91357932285321e-16,28,28,-2.22044604925031e-16,"---","NT"
28,"25/04","Northern Territory","Australia","-12.4634","130.8456",85,30,3.33220451017521,-2.45936556649438e-16,27.9999999999999,28,-2.22044604925031e-16,"---","NT"
28,"30/04","Northern Territory","Australia","-12.4634","130.8456",90,35,3.33220451017522,-3.41850810459938e-16,27.9999999999999,28,-3.33066907387547e-16,"---","NT"
29,"05/05","Northern Territory","Australia","-12.4634","130.8456",95,40,3.0850291357772,0.00713276146447986,30.57763699449,27.6717009356506,0.00715826019694044,"97.1779561130313","NT"
29,"10/05","Northern Territory","Australia","-12.4634","130.8456",100,45,3.36729582998649,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"---","NT"
29,"15/05","Northern Territory","Australia","-12.4634","130.8456",105,50,3.36729582998649,-3.10996106754101e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"---","NT"
29,"20/05","Northern Territory","Australia","-12.4634","130.8456",110,55,3.36729582998649,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"---","NT"
29,"25/05","Northern Territory","Australia","-12.4634","130.8456",115,60,3.36729582998649,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"---","NT"
29,"30/05","Northern Territory","Australia","-12.4634","130.8456",120,65,3.36729582998649,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"---","NT"
29,"04/06","Northern Territory","Australia","-12.4634","130.8456",125,70,3.3672958299865,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"---","NT"
29,"09/06","Northern Territory","Australia","-12.4634","130.8456",130,75,3.3672958299865,-3.10996106754101e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"---","NT"
29,"14/06","Northern Territory","Australia","-12.4634","130.8456",135,80,3.3672958299865,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"---","NT"
29,"19/06","Northern Territory","Australia","-12.4634","130.8456",140,85,3.3672958299865,-3.109961067541e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"---","NT"
29,"24/06","Northern Territory","Australia","-12.4634","130.8456",145,90,3.3672958299865,-3.10996106754099e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"---","NT"
29,"29/06","Northern Territory","Australia","-12.4634","130.8456",150,95,3.3672958299865,-3.10996106754101e-16,28.9999999999999,29.0000000000001,-3.33066907387547e-16,"---","NT"
30,"04/07","Northern Territory","Australia","-12.4634","130.8456",155,100,2.76116954333644,0.00645711165769185,31.565996803398,28.8376241169222,0.00647800374648133,"107.346320972203","NT"
31,"09/07","Northern Territory","Australia","-12.4634","130.8456",160,105,3.12455842658343,0.00276627466096021,31.0122159141808,29.8341390454339,0.00277010432920077,"250.570628557667","NT"
11,"03/03","Queensland","Australia","-27.4698","153.0251",32,0,0,0,1,1,0,"Inf","QLD"
15,"08/03","Queensland","Australia","-27.4698","153.0251",37,5,0,0,1,1,0,"Inf","QLD"
35,"13/03","Queensland","Australia","-27.4698","153.0251",42,10,2.00035916326567,0.134898357421233,73.2319088639568,11.0790311430112,0.144420456593086,"5.13829222097587","QLD"
94,"18/03","Queensland","Australia","-27.4698","153.0251",47,15,1.32888165318996,0.218635075623112,463.521753442639,21.7141095336221,0.24437709028644,"3.17033842161177","QLD"
319,"23/03","Queensland","Australia","-27.4698","153.0251",52,20,1.27320498313405,0.226464110641454,1616.04319847497,67.8458636638693,0.254157598114476,"3.06073743250806","QLD"
625,"28/03","Queensland","Australia","-27.4698","153.0251",57,25,2.89153023315136,0.143303104082711,1767.33769090627,237.694469325876,0.154079554882377,"4.83693067918387","QLD"
835,"02/04","Queensland","Australia","-27.4698","153.0251",62,30,4.65241488485265,0.0696352422232343,1378.73107891571,520.102265148621,0.0721170468934458,"9.95397098408701","QLD"
934,"07/04","Queensland","Australia","-27.4698","153.0251",67,35,5.76312150749695,0.0315312784280497,1196.83422209345,769.697286767696,0.032033655481249,"21.982844182535","QLD"
983,"12/04","Queensland","Australia","-27.4698","153.0251",72,40,6.44069372721617,0.0113095200475119,1066.61052876213,910.421690913479,0.0113737144437185,"61.2888237209001","QLD"
1007,"17/04","Queensland","Australia","-27.4698","153.0251",77,45,6.65313226150671,0.00587287427681977,1052.07714662365,969.035729757622,0.00589015341245802,"118.025203314125","QLD"
1024,"22/04","Queensland","Australia","-27.4698","153.0251",82,50,6.74087732923349,0.00387630525603604,1055.56001906097,999.803195629427,0.0038838278440636,"178.816459173488","QLD"
1033,"27/04","Queensland","Australia","-27.4698","153.0251",87,55,6.85334360285999,0.00155481703023383,1042.88090009477,1020.4253409727,0.00155602638492636,"445.806269857813","QLD"
1035,"02/05","Queensland","Australia","-27.4698","153.0251",92,60,6.88606217234077,0.000945692828272391,1042.54862141775,1028.83656292172,0.000946140136729445,"732.951715226813","QLD"
1045,"07/05","Queensland","Australia","-27.4698","153.0251",97,65,6.82815879720989,0.00192400963980963,1060.70333565722,1032.51345509455,0.0019258617339819,"360.261802341348","QLD"
1052,"12/05","Queensland","Australia","-27.4698","153.0251",102,70,6.88272210097041,0.0010580759287117,1058.06172029683,1042.50409787361,0.00105863588852317,"655.101549662804","QLD"
1057,"17/05","Queensland","Australia","-27.4698","153.0251",107,75,6.86510595449121,0.00131207121749632,1067.09554668448,1047.67300418022,0.00131293235952157,"528.284723662031","QLD"
1060,"22/05","Queensland","Australia","-27.4698","153.0251",112,80,6.91690993134879,0.000608046725318368,1064.02056364781,1055.00136768903,0.000608231623202116,"1139.95709819343","QLD"
1058,"27/05","Queensland","Australia","-27.4698","153.0251",117,85,6.97720747098646,-0.000157492720194004,1056.50137733089,1058.83342521132,-0.000157480318866643,"---","QLD"
1059,"01/06","Queensland","Australia","-27.4698","153.0251",122,90,6.95050920790633,0.00015752993492201,1059.75137911824,1057.41675855189,0.000157542343413697,"4400.09818389826","QLD"
1061,"06/06","Queensland","Australia","-27.4698","153.0251",127,95,6.92442731879658,0.000449448400564916,1064.51125323033,1057.83408224562,0.000449549417630646,"1542.21748189274","QLD"
1064,"11/06","Queensland","Australia","-27.4698","153.0251",132,100,6.92343430331332,0.000459654243498724,1067.01179688756,1060.16745172881,0.000459759900698575,"1507.97515820578","QLD"
1066,"16/06","Queensland","Australia","-27.4698","153.0251",137,105,6.92359717660624,0.000458574608845005,1069.51176913625,1062.66744988529,0.000458679770255044,"1511.52542506823","QLD"
1066,"21/06","Queensland","Australia","-27.4698","153.0251",142,110,6.95715834719886,0.000134043767898296,1067.25100578209,1065.25006701739,0.000134052752165603,"5171.0511531268","QLD"
1067,"26/06","Queensland","Australia","-27.4698","153.0251",147,115,6.95696418018345,0.000133980910326189,1067.75100531023,1065.75006698597,0.000133989886169195,"5173.47716829521","QLD"
1067,"01/07","Queensland","Australia","-27.4698","153.0251",152,120,6.96338929227501,7.81097447057841e-05,1067.75034182001,1066.58335611446,7.81127953513039e-05,"8874.01672058745","QLD"
1068,"06/07","Queensland","Australia","-27.4698","153.0251",157,125,6.96323526868228,7.80914455985301e-05,1068.00034173992,1066.83335610912,7.80944948148843e-05,"8876.09616197184","QLD"
1070,"11/07","Queensland","Australia","-27.4698","153.0251",162,130,6.92302608317678,0.00040119026754242,1072.75903898502,1066.75060166465,0.000401270755121086,"1727.72680854392","QLD"
16,"13/03","South Australia","Australia","-34.9285","138.6007",42,0,0,0,1,1,0,"Inf","SA"
37,"18/03","South Australia","Australia","-34.9285","138.6007",47,5,0,0,1,1,0,"Inf","SA"
134,"23/03","South Australia","Australia","-34.9285","138.6007",52,10,2.35214887547011,0.246749008129634,697.067335482972,22.0297959821009,0.279857838548647,"2.80911840665145","SA"
287,"28/03","South Australia","Australia","-34.9285","138.6007",57,15,3.03364641964389,0.180850160648878,1110.26050273377,88.2741846093973,0.198235622992995,"3.83271531566785","SA"
367,"02/04","South Australia","Australia","-34.9285","138.6007",62,20,4.66712630865213,0.0635353577748466,591.452259095639,243.005957554483,0.0655971622799258,"10.9096289819644","SA"
411,"07/04","South Australia","Australia","-34.9285","138.6007",67,25,5.3849322258746,0.0266921572596297,512.387542764701,352.620023518104,0.0270515837190843,"25.9681963438859","SA"
429,"12/04","South Australia","Australia","-34.9285","138.6007",72,30,5.81105251198732,0.00852945681656387,457.896151154727,406.356160950297,0.00856593627625291,"81.2651022763701","SA"
435,"17/04","South Australia","Australia","-34.9285","138.6007",77,35,5.99244869498758,0.00234714015910796,441.875682705919,427.59163635053,0.00234989684892839,"295.315632460304","SA"
438,"22/04","South Australia","Australia","-34.9285","138.6007",82,40,6.02070325827936,0.00150477106788009,442.051989502623,432.83677916988,0.00150590380396176,"460.632979564425","SA"
438,"27/04","South Australia","Australia","-34.9285","138.6007",87,45,6.05171483176137,0.000707483376825255,440.761524034664,436.417432835743,0.000707733702219659,"979.736348958979","SA"
438,"02/05","South Australia","Australia","-34.9285","138.6007",92,50,6.08221891037645,-1.60046759749441e-16,437.999999999999,438,-1.11022302462516e-16,"---","SA"
439,"07/05","South Australia","Australia","-34.9285","138.6007",97,55,6.07270863224245,0.000190204477279137,439.000832677808,437.833388804352,0.000190222567297615,"3644.22115859401","SA"
439,"12/05","South Australia","Australia","-34.9285","138.6007",102,60,6.06553307598055,0.000325600362984752,440.252444681671,438.250162773704,0.000325653376536561,"2128.82803386925","SA"
439,"17/05","South Australia","Australia","-34.9285","138.6007",107,65,6.08449941307522,-8.04863222669113e-16,438.999999999998,439.000000000002,-7.7715611723761e-16,"---","SA"
439,"22/05","South Australia","Australia","-34.9285","138.6007",112,70,6.08449941307519,-2.86283604766725e-16,438.999999999999,439.000000000001,-3.33066907387547e-16,"---","SA"
440,"27/05","South Australia","Australia","-34.9285","138.6007",117,75,6.06181452366091,0.000325229730749699,440.75244189593,438.750162588412,0.000325282623672596,"2131.25404913673","SA"
440,"01/06","South Australia","Australia","-34.9285","138.6007",122,80,6.07199774724419,0.000189447767126256,440.750829362787,439.58338858375,0.000189465713487769,"3658.77725071313","SA"
440,"06/06","South Australia","Australia","-34.9285","138.6007",127,85,6.08677472691231,0,439.999999999999,439.999999999999,0,"Inf","SA"
440,"11/06","South Australia","Australia","-34.9285","138.6007",132,90,6.08677472691231,0,439.999999999999,439.999999999999,0,"Inf","SA"
440,"16/06","South Australia","Australia","-34.9285","138.6007",137,95,6.08677472691231,0,439.999999999999,439.999999999999,0,"Inf","SA"
440,"21/06","South Australia","Australia","-34.9285","138.6007",142,100,6.08677472691231,0,439.999999999999,439.999999999999,0,"Inf","SA"
440,"26/06","South Australia","Australia","-34.9285","138.6007",147,105,6.08677472691231,0,439.999999999999,439.999999999999,0,"Inf","SA"
443,"01/07","South Australia","Australia","-34.9285","138.6007",152,110,5.95998768606914,0.00121442933782181,446.784295881173,439.252275671231,0.00121516705573521,"570.759581453431","SA"
443,"06/07","South Australia","Australia","-34.9285","138.6007",157,115,6.0935697700451,3.18281996729545e-16,443.000000000001,442.999999999999,2.22044604925031e-16,"2177776901245647","SA"
443,"11/07","South Australia","Australia","-34.9285","138.6007",162,120,6.0935697700451,3.18281996729546e-16,443.000000000001,442.999999999998,2.22044604925031e-16,"2177776901245636","SA"
16,"21/03","Tasmania","Australia","-42.8821","147.3272",50,0,0,0,1,1,0,"Inf","TAS"
47,"26/03","Tasmania","Australia","-42.8821","147.3272",55,5,0,0,1,1,0,"Inf","TAS"
69,"31/03","Tasmania","Australia","-42.8821","147.3272",60,10,3.42358453287719,0.0887254975058983,138.645177617198,40.0352783991648,0.092780644138845,"7.81226592179848","TAS"
82,"05/04","Tasmania","Australia","-42.8821","147.3272",65,15,3.90648646214871,0.0325496144232223,101.756019213211,64.5140724506863,0.0330851477962244,"21.2950965116633","TAS"
122,"10/04","Tasmania","Australia","-42.8821","147.3272",70,20,3.36317100279774,0.0699352620565769,190.837652239198,71.6884329933377,0.0724387515276508,"9.91126879597871","TAS"
165,"15/04","Tasmania","Australia","-42.8821","147.3272",75,25,3.33566193684123,0.0719851252972965,281.23368595832,102.6570880966,0.0746393590039487,"9.62903346625107","TAS"
200,"20/04","Tasmania","Australia","-42.8821","147.3272",80,30,4.0457281123188,0.0422136301927295,272.498314687132,150.903658007884,0.0431172962986857,"16.419985142129","TAS"
207,"25/04","Tasmania","Australia","-42.8821","147.3272",85,35,4.89782688861607,0.0128979168839093,230.336065711114,192.283060802732,0.012981453778165,"53.7410177782024","TAS"
221,"30/04","Tasmania","Australia","-42.8821","147.3272",90,40,4.96803162610294,0.010781974858106,238.599030038119,205.169567633881,0.0108403098158656,"64.287590138353","TAS"
225,"05/05","Tasmania","Australia","-42.8821","147.3272",95,45,5.26559923029114,0.00318002783083105,228.36852858277,218.424471778779,0.00318508948330987,"217.968903869247","TAS"
227,"10/05","Tasmania","Australia","-42.8821","147.3272",100,50,5.22234915883767,0.00417765229134511,235.209202008358,221.847055968114,0.00418639084532124,"165.91787258024","TAS"
228,"15/05","Tasmania","Australia","-42.8821","147.3272",105,55,5.40660455510128,0.000366905208525738,228.001607194863,226.833440327716,0.000366972526474552,"1889.17236510509","TAS"
228,"20/05","Tasmania","Australia","-42.8821","147.3272",110,60,5.39280762622904,0.000627254462120721,229.254714357981,227.250313528827,0.000627451227339426,"1105.04942159589","TAS"
228,"25/05","Tasmania","Australia","-42.8821","147.3272",115,65,5.42934562895442,4.43656141899851e-16,228.000000000002,228,4.44089209850063e-16,"1562352270368011","TAS"
228,"30/05","Tasmania","Australia","-42.8821","147.3272",120,70,5.42934562895442,4.43656141899852e-16,228.000000000002,228,4.44089209850063e-16,"1562352270368010","TAS"
228,"04/06","Tasmania","Australia","-42.8821","147.3272",125,75,5.42934562895441,4.43656141899852e-16,228.000000000002,228,4.44089209850063e-16,"1562352270368010","TAS"
228,"09/06","Tasmania","Australia","-42.8821","147.3272",130,80,5.42934562895441,4.43656141899851e-16,228.000000000002,228,4.44089209850063e-16,"1562352270368012","TAS"
228,"14/06","Tasmania","Australia","-42.8821","147.3272",135,85,5.42934562895441,4.43656141899851e-16,228.000000000002,228,4.44089209850063e-16,"1562352270368014","TAS"
